timestamp,value,yhat,upper,lower
2013-12-02 21:15:00,73.96732207,89.40824624,110.42051237,66.67581704999999
2013-12-02 21:20:00,74.93588199999998,89.40824624,110.42051237,66.67581704999999
2013-12-02 21:25:00,76.12416182,89.40824624,110.42051237,66.67581704999999
2013-12-02 21:30:00,78.14070732,89.40824624,110.42051237,66.67581704999999
2013-12-02 21:35:00,79.32983574,89.40824624,110.42051237,66.67581704999999
2013-12-02 21:40:00,78.71041827,89.40824624,110.42051237,66.67581704999999
2013-12-02 21:45:00,80.26978421,89.40824624,110.42051237,66.67581704999999
2013-12-02 21:50:00,80.27282792,89.40824624,110.42051237,66.67581704999999
2013-12-02 21:55:00,80.35342468,89.40824624,110.42051237,66.67581704999999
2013-12-02 22:00:00,79.48652315,89.40824624,110.42051237,66.67581704999999
2013-12-02 22:05:00,80.78327674,89.40824624,110.42051237,66.67581704999999
2013-12-02 22:10:00,79.50815854,89.40824624,110.42051237,66.67581704999999
2013-12-02 22:15:00,79.30203285,89.40824624,110.42051237,66.67581704999999
2013-12-02 22:20:00,80.80262407,89.40824624,110.42051237,66.67581704999999
2013-12-02 22:25:00,80.37778929,89.40824624,110.42051237,66.67581704999999
2013-12-02 22:30:00,80.47923735,89.40824624,110.42051237,66.67581704999999
2013-12-02 22:35:00,81.42356028,89.40824624,110.42051237,66.67581704999999
2013-12-02 22:40:00,81.37357535,89.40824624,110.42051237,66.67581704999999
2013-12-02 22:45:00,81.69094215,89.40824624,110.42051237,66.67581704999999
2013-12-02 22:50:00,80.18124978,89.40824624,110.42051237,66.67581704999999
2013-12-02 22:55:00,81.76717835,89.40824624,110.42051237,66.67581704999999
2013-12-02 23:00:00,81.25978065,89.40824624,110.42051237,66.67581704999999
2013-12-02 23:05:00,80.30293653,89.40824624,110.42051237,66.67581704999999
2013-12-02 23:10:00,81.11459031,89.40824624,110.42051237,66.67581704999999
2013-12-02 23:15:00,81.74810877,89.40824624,110.42051237,66.67581704999999
2013-12-02 23:20:00,81.99460747,89.40824624,110.42051237,66.67581704999999
2013-12-02 23:25:00,81.2580527,89.40824624,110.42051237,66.67581704999999
2013-12-02 23:30:00,83.11803871,89.40824624,110.42051237,66.67581704999999
2013-12-02 23:35:00,81.24702121,89.40824624,110.42051237,66.67581704999999
2013-12-02 23:40:00,82.73586941,89.40824624,110.42051237,66.67581704999999
2013-12-02 23:45:00,81.72332602,89.40824624,110.42051237,66.67581704999999
2013-12-02 23:50:00,81.56235567,89.40824624,110.42051237,66.67581704999999
2013-12-02 23:55:00,81.43553422,89.40824624,110.42051237,66.67581704999999
2013-12-03 00:00:00,81.90815592,89.40824624,110.42051237,66.67581704999999
2013-12-03 00:05:00,82.45575098,89.40824624,110.42051237,66.67581704999999
2013-12-03 00:10:00,83.02758267,89.40824624,110.42051237,66.67581704999999
2013-12-03 00:15:00,83.36235646,89.40824624,110.42051237,66.67581704999999
2013-12-03 00:20:00,81.88701566,89.40824624,110.42051237,66.67581704999999
2013-12-03 00:25:00,82.88189183,89.40824624,110.42051237,66.67581704999999
2013-12-03 00:30:00,83.57965349,89.40824624,110.42051237,66.67581704999999
2013-12-03 00:35:00,83.76141298,89.40824624,110.42051237,66.67581704999999
2013-12-03 00:40:00,82.30991906,89.40824624,110.42051237,66.67581704999999
2013-12-03 00:45:00,83.05136903,89.40824624,110.42051237,66.67581704999999
2013-12-03 00:50:00,83.26333638,89.40824624,110.42051237,66.67581704999999
2013-12-03 00:55:00,84.09700706,89.40824624,110.42051237,66.67581704999999
2013-12-03 01:00:00,83.5464428,89.40824624,110.42051237,66.67581704999999
2013-12-03 01:05:00,83.48998999,89.40824624,110.42051237,66.67581704999999
2013-12-03 01:10:00,83.43534304,89.40824624,110.42051237,66.67581704999999
2013-12-03 01:15:00,85.18336642,89.40824624,110.42051237,66.67581704999999
2013-12-03 01:20:00,85.34462435,89.40824624,110.42051237,66.67581704999999
2013-12-03 01:25:00,84.67196172,89.40824624,110.42051237,66.67581704999999
2013-12-03 01:30:00,85.30276155,89.40824624,110.42051237,66.67581704999999
2013-12-03 01:35:00,84.34921079,89.40824624,110.42051237,66.67581704999999
2013-12-03 01:40:00,84.55584383,89.40824624,110.42051237,66.67581704999999
2013-12-03 01:45:00,83.77113659999998,89.40824624,110.42051237,66.67581704999999
2013-12-03 01:50:00,85.29834063,89.40824624,110.42051237,66.67581704999999
